invoice_id,hs_customer,invoice_total,invoice_time,ticket_id,job_type,ticket_date,Ticket_Item_Type,details
269512,37,574,1556552544,1531590,Flowback,1555958780,bill_type,1
269512,37,574,1556552544,1531590,Flowback,1555958780,bill_bbls,140
269512,37,574,1556552544,1504058,Flowback,1554922445,job_description,1772
269512,37,574,1556552544,1504058,Flowback,1554922445,bill_type,1
269512,37,574,1556552544,1504058,Flowback,1554922445,bill_bbls,140
269512,37,574,1556552544,1531590,Flowback,1555958780,price_per_bbl,2.05
269512,37,574,1556552544,1504058,Flowback,1554922445,price_per_bbl,2.05
269512,37,574,1556552544,1504058,Flowback,1554922445,truck,3238
269512,37,574,1556552544,1504058,Flowback,1554922445,bill_hours,2.75
269512,37,574,1556552544,1531590,Flowback,1555958780,bill_hours,0
269512,37,574,1556552544,1531590,Flowback,1555958780,truck,3241
269512,37,574,1556552544,1531590,Flowback,1555958780,job_description,1772
269511,37,16056,1556552542,1509616,Water Hauling,1555089872,bill_type,1
269511,37,16056,1556552542,1506226,Water Hauling,1555000667,truck,3242
269511,37,16056,1556552542,1503136,Flowback,1554915013,bill_bbls,140
269511,37,16056,1556552542,1503518,Water Hauling,1554918720,bill_bbls,140
269511,37,16056,1556552542,1503098,Flowback,1554914783,job_description,1772
269511,37,16056,1556552542,1503768,Water Hauling,1554920808,price_per_bbl,1.8
269511,37,16056,1556552542,1509649,Water Hauling,1555090356,bill_hours,1.25
269511,37,16056,1556552542,1506263,Water Hauling,1555001066,bill_hours,2.25
269511,37,16056,1556552542,1509649,Water Hauling,1555090356,price_per_bbl,1.8
269511,37,16056,1556552542,1506263,Water Hauling,1555001066,bill_type,1
269511,37,16056,1556552542,1503623,Water Hauling,1554919793,truck,3242
269511,37,16056,1556552542,1506213,Water Hauling,1555000567,bill_hours,3
269511,37,16056,1556552542,1523123,Water Hauling,1555544909,truck,3242
269511,37,16056,1556552542,1523078,Flowback,1555544194,price_per_bbl,1.8
269511,37,16056,1556552542,1523078,Flowback,1555544194,bill_bbls,140
269511,37,16056,1556552542,1503098,Flowback,1554914783,bill_type,1
269511,37,16056,1556552542,1509616,Water Hauling,1555089872,bill_bbls,140
269511,37,16056,1556552542,1503744,Water Hauling,1554920623,bill_type,1
269511,37,16056,1556552542,1506246,Water Hauling,1555000878,price_per_bbl,1.8
269511,37,16056,1556552542,1523164,Water Hauling,1555545676,price_per_bbl,1.8
269511,37,16056,1556552542,1509616,Water Hauling,1555089872,truck,3242
269511,37,16056,1556552542,1503725,Water Hauling,1554920454,bill_hours,1.75
269511,37,16056,1556552542,1503098,Flowback,1554914783,truck,3242
269511,37,16056,1556552542,1503788,Water Hauling,1554920912,truck,3243
269511,37,16056,1556552542,1503744,Water Hauling,1554920623,bill_bbls,140
269511,37,16056,1556552542,1523096,Flowback,1555544450,truck,3242
269511,37,16056,1556552542,1506259,Water Hauling,1555001029,bill_bbls,140
269511,37,16056,1556552542,1523101,Flowback,1555544514,bill_hours,2.75
269511,37,16056,1556552542,1503504,Water Hauling,1554918594,bill_type,1
269511,37,16056,1556552542,1503461,Water Hauling,1554918137,price_per_bbl,1.8
269511,37,16056,1556552542,1509611,Water Hauling,1555089815,bill_type,1
269511,37,16056,1556552542,1523130,Flowback,1555545038,job_description,1772
269511,37,16056,1556552542,1503195,Flowback,1554915384,bill_hours,2.25
269511,37,16056,1556552542,1506214,Water Hauling,1555000567,truck,3242
269511,37,16056,1556552542,1503098,Flowback,1554914783,bill_bbls,140
269511,37,16056,1556552542,1503504,Water Hauling,1554918594,bill_bbls,140
269511,37,16056,1556552542,1503744,Water Hauling,1554920623,price_per_bbl,1.8
269511,37,16056,1556552542,1523090,Flowback,1555544344,bill_hours,1.25
269511,37,16056,1556552542,1509631,Water Hauling,1555090150,bill_hours,1.25
269511,37,16056,1556552542,1506259,Water Hauling,1555001029,bill_hours,2.25
269511,37,16056,1556552542,1509631,Water Hauling,1555090150,price_per_bbl,1.8
269511,37,16056,1556552542,1506259,Water Hauling,1555001029,bill_type,1
269511,37,16056,1556552542,1503598,Water Hauling,1554919656,truck,3242
269511,37,16056,1556552542,1503098,Flowback,1554914783,bill_hours,0
269511,37,16056,1556552542,1523130,Flowback,1555545038,bill_type,1
269511,37,16056,1556552542,1506214,Water Hauling,1555000567,bill_hours,3
269511,37,16056,1556552542,1523171,Water Hauling,1555545781,bill_type,1
269511,37,16056,1556552542,1523119,Water Hauling,1555544815,truck,3242
269511,37,16056,1556552542,1509611,Water Hauling,1555089815,bill_hours,2
269511,37,16056,1556552542,1523130,Flowback,1555545038,price_per_bbl,1.8
269511,37,16056,1556552542,1509611,Water Hauling,1555089815,bill_bbls,140
269511,37,16056,1556552542,1506259,Water Hauling,1555001029,price_per_bbl,1.8
269511,37,16056,1556552542,1523155,Water Hauling,1555545488,price_per_bbl,1.8
269511,37,16056,1556552542,1503744,Water Hauling,1554920623,bill_hours,1.5
269511,37,16056,1556552542,1509611,Water Hauling,1555089815,truck,3242
269511,37,16056,1556552542,1523090,Flowback,1555544344,truck,3242
269511,37,16056,1556552542,1506252,Water Hauling,1555000923,bill_bbls,140
269511,37,16056,1556552542,1523078,Flowback,1555544194,bill_hours,2.75
269511,37,16056,1556552542,1503490,Water Hauling,1554918464,bill_type,1
269511,37,16056,1556552542,1503476,Water Hauling,1554918301,price_per_bbl,1.8
269511,37,16056,1556552542,1523171,Water Hauling,1555545781,bill_bbls,140
269511,37,16056,1556552542,1523126,Flowback,1555544947,job_description,1772
269511,37,16056,1556552542,1506213,Water Hauling,1555000567,truck,3242
269511,37,16056,1556552542,1503490,Water Hauling,1554918464,bill_bbls,140
269511,37,16056,1556552542,1503706,Water Hauling,1554920285,price_per_bbl,1.8
269511,37,16056,1556552542,1509621,Water Hauling,1555089941,bill_hours,1.25
269511,37,16056,1556552542,1509641,Water Hauling,1555090281,bill_hours,2.75
269511,37,16056,1556552542,1506252,Water Hauling,1555000923,bill_hours,2.25
269511,37,16056,1556552542,1509621,Water Hauling,1555089941,price_per_bbl,1.8
269511,37,16056,1556552542,1506252,Water Hauling,1555000923,bill_type,1
269511,37,16056,1556552542,1503575,Water Hauling,1554919425,truck,3242
269511,37,16056,1556552542,1523126,Flowback,1555544947,bill_type,1
269511,37,16056,1556552542,1523164,Water Hauling,1555545676,bill_type,1
269511,37,16056,1556552542,1523113,Water Hauling,1555544672,truck,3242
269511,37,16056,1556552542,1506205,Water Hauling,1555000424,bill_hours,2
269511,37,16056,1556552542,1503242,Flowback,1554915671,price_per_bbl,1.8
269511,37,16056,1556552542,1506297,Water Hauling,1555001435,price_per_bbl,1.8
269511,37,16056,1556552542,1523145,Water Hauling,1555545324,price_per_bbl,1.8
269511,37,16056,1556552542,1509603,Water Hauling,1555089702,truck,3242
269511,37,16056,1556552542,1506278,Water Hauling,1555001292,bill_hours,2.5
269511,37,16056,1556552542,1523078,Flowback,1555544194,truck,3242
269511,37,16056,1556552542,1506246,Water Hauling,1555000878,bill_bbls,140
269511,37,16056,1556552542,1503476,Water Hauling,1554918301,bill_type,1
269511,37,16056,1556552542,1503490,Water Hauling,1554918464,price_per_bbl,1.8
269511,37,16056,1556552542,1523164,Water Hauling,1555545676,bill_bbls,140
269511,37,16056,1556552542,1509603,Water Hauling,1555089702,bill_type,1
269511,37,16056,1556552542,1523120,Flowback,1555544855,job_description,1772
269511,37,16056,1556552542,1506205,Water Hauling,1555000424,truck,3242
269511,37,16056,1556552542,1503476,Water Hauling,1554918301,bill_bbls,140
269511,37,16056,1556552542,1503598,Water Hauling,1554919656,bill_hours,0.5
269511,37,16056,1556552542,1503725,Water Hauling,1554920454,price_per_bbl,1.8
269511,37,16056,1556552542,1523130,Flowback,1555545038,bill_bbls,140
269511,37,16056,1556552542,1509616,Water Hauling,1555089872,bill_hours,2.75
269511,37,16056,1556552542,1506226,Water Hauling,1555000667,bill_hours,2.25
269511,37,16056,1556552542,1509624,Water Hauling,1555089982,price_per_bbl,1.8
269511,37,16056,1556552542,1506246,Water Hauling,1555000878,bill_type,1
269511,37,16056,1556552542,1503562,Water Hauling,1554919216,truck,3242
269511,37,16056,1556552542,1523120,Flowback,1555544855,bill_type,1
269511,37,16056,1556552542,1523171,Water Hauling,1555545781,bill_hours,1.5
269511,37,16056,1556552542,1523155,Water Hauling,1555545488,bill_type,1
269511,37,16056,1556552542,1503768,Water Hauling,1554920808,truck,3241
269511,37,16056,1556552542,1503215,Flowback,1554915529,price_per_bbl,1.8
269511,37,16056,1556552542,1509603,Water Hauling,1555089702,bill_bbls,140
269511,37,16056,1556552542,1503725,Water Hauling,1554920454,bill_type,1
269511,37,16056,1556552542,1506214,Water Hauling,1555000567,price_per_bbl,1.8
269511,37,16056,1556552542,1523203,Water Hauling,1555546991,price_per_bbl,1.8
269511,37,16056,1556552542,1523120,Flowback,1555544855,bill_hours,1.5
269511,37,16056,1556552542,1509591,Water Hauling,1555089473,truck,3242
269511,37,16056,1556552542,1503725,Water Hauling,1554920454,bill_bbls,140
269511,37,16056,1556552542,1506237,Water Hauling,1555000799,bill_bbls,140
269511,37,16056,1556552542,1503461,Water Hauling,1554918137,bill_type,1
269511,37,16056,1556552542,1503504,Water Hauling,1554918594,price_per_bbl,1.8
269511,37,16056,1556552542,1523155,Water Hauling,1555545488,bill_bbls,140
269511,37,16056,1556552542,1523114,Flowback,1555544709,job_description,1772
269511,37,16056,1556552542,1503461,Water Hauling,1554918137,bill_bbls,140
269511,37,16056,1556552542,1523126,Flowback,1555544947,price_per_bbl,1.8
269511,37,16056,1556552542,1503806,Water Hauling,1554921008,price_per_bbl,1.8
269511,37,16056,1556552542,1523126,Flowback,1555544947,bill_bbls,140
269511,37,16056,1556552542,1506297,Water Hauling,1555001435,bill_hours,2.75
269511,37,16056,1556552542,1503768,Water Hauling,1554920808,bill_hours,2.25
269511,37,16056,1556552542,1509634,Water Hauling,1555090189,price_per_bbl,1.8
269511,37,16056,1556552542,1506237,Water Hauling,1555000799,bill_type,1
269511,37,16056,1556552542,1503544,Water Hauling,1554919051,truck,3242
269511,37,16056,1556552542,1523114,Flowback,1555544709,bill_type,1
269511,37,16056,1556552542,1509634,Water Hauling,1555090189,bill_hours,1.5
269511,37,16056,1556552542,1506297,Water Hauling,1555001435,bill_bbls,100
269511,37,16056,1556552542,1523145,Water Hauling,1555545324,bill_type,1
269511,37,16056,1556552542,1503744,Water Hauling,1554920623,truck,3241
269511,37,16056,1556552542,1503195,Flowback,1554915384,price_per_bbl,1.8
269511,37,16056,1556552542,1503706,Water Hauling,1554920285,bill_type,1
269511,37,16056,1556552542,1506213,Water Hauling,1555000567,price_per_bbl,1.8
269511,37,16056,1556552542,1523123,Water Hauling,1555544909,price_per_bbl,1.8
269511,37,16056,1556552542,1523114,Flowback,1555544709,bill_hours,1.5
269511,37,16056,1556552542,1503623,Water Hauling,1554919793,bill_hours,1.5
269511,37,16056,1556552542,1509649,Water Hauling,1555090356,bill_type,1
269511,37,16056,1556552542,1506286,Water Hauling,1555001343,truck,3242
269511,37,16056,1556552542,1503706,Water Hauling,1554920285,bill_bbls,140
269511,37,16056,1556552542,1506226,Water Hauling,1555000667,bill_bbls,140
269511,37,16056,1556552542,1509603,Water Hauling,1555089702,bill_hours,3.5
269511,37,16056,1556552542,1503450,Water Hauling,1554917977,bill_type,1
269511,37,16056,1556552542,1503518,Water Hauling,1554918720,price_per_bbl,1.8
269511,37,16056,1556552542,1523145,Water Hauling,1555545324,bill_bbls,140
269511,37,16056,1556552542,1509591,Water Hauling,1555089473,bill_type,1
269511,37,16056,1556552542,1523107,Flowback,1555544611,job_description,1772
269511,37,16056,1556552542,1503450,Water Hauling,1554917977,bill_bbls,140
269511,37,16056,1556552542,1523203,Water Hauling,1555546991,truck,3242
269511,37,16056,1556552542,1523120,Flowback,1555544855,price_per_bbl,1.8
269511,37,16056,1556552542,1503788,Water Hauling,1554920912,price_per_bbl,1.8
269511,37,16056,1556552542,1523120,Flowback,1555544855,bill_bbls,140
269511,37,16056,1556552542,1509649,Water Hauling,1555090356,bill_bbls,140
269511,37,16056,1556552542,1503806,Water Hauling,1554921008,bill_type,1
269511,37,16056,1556552542,1503562,Water Hauling,1554919216,bill_hours,2.25
269511,37,16056,1556552542,1509616,Water Hauling,1555089872,price_per_bbl,1.8
269511,37,16056,1556552542,1503242,Flowback,1554915671,bill_hours,3
269511,37,16056,1556552542,1506226,Water Hauling,1555000667,bill_type,1
269511,37,16056,1556552542,1503518,Water Hauling,1554918720,truck,3242
269511,37,16056,1556552542,1523107,Flowback,1555544611,bill_type,1
269511,37,16056,1556552542,1509624,Water Hauling,1555089982,bill_hours,1.5
269511,37,16056,1556552542,1503450,Water Hauling,1554917977,bill_hours,3
269511,37,16056,1556552542,1523137,Water Hauling,1555545132,bill_type,1
269511,37,16056,1556552542,1509649,Water Hauling,1555090356,truck,3242
269511,37,16056,1556552542,1503725,Water Hauling,1554920454,truck,3241
269511,37,16056,1556552542,1503806,Water Hauling,1554921008,bill_bbls,140
269511,37,16056,1556552542,1503170,Flowback,1554915238,price_per_bbl,1.8
269511,37,16056,1556552542,1523130,Flowback,1555545038,truck,3242
269511,37,16056,1556552542,1509591,Water Hauling,1555089473,bill_bbls,140
269511,37,16056,1556552542,1503623,Water Hauling,1554919793,bill_type,1
269511,37,16056,1556552542,1523096,Flowback,1555544450,bill_hours,2
269511,37,16056,1556552542,1506278,Water Hauling,1555001292,price_per_bbl,1.8
269511,37,16056,1556552542,1523137,Water Hauling,1555545132,price_per_bbl,1.8
269511,37,16056,1556552542,1503504,Water Hauling,1554918594,bill_hours,1.5
269511,37,16056,1556552542,1509641,Water Hauling,1555090281,bill_type,1
269511,37,16056,1556552542,1506263,Water Hauling,1555001066,truck,3242
269511,37,16056,1556552542,1503623,Water Hauling,1554919793,bill_bbls,140
269511,37,16056,1556552542,1503788,Water Hauling,1554920912,bill_hours,2.5
269511,37,16056,1556552542,1506213,Water Hauling,1555000567,bill_bbls,140
269511,37,16056,1556552542,1503242,Flowback,1554915671,job_description,1772
269511,37,16056,1556552542,1503544,Water Hauling,1554919051,price_per_bbl,1.8
269511,37,16056,1556552542,1523137,Water Hauling,1555545132,bill_bbls,140
269511,37,16056,1556552542,1523101,Flowback,1555544514,job_description,1772
269511,37,16056,1556552542,1523171,Water Hauling,1555545781,truck,3242
269511,37,16056,1556552542,1503170,Flowback,1554915238,bill_hours,1
269511,37,16056,1556552542,1523114,Flowback,1555544709,price_per_bbl,1.8
269511,37,16056,1556552542,1523114,Flowback,1555544709,bill_bbls,140
269511,37,16056,1556552542,1503242,Flowback,1554915671,bill_type,1
269511,37,16056,1556552542,1509641,Water Hauling,1555090281,bill_bbls,140
269511,37,16056,1556552542,1509641,Water Hauling,1555090281,price_per_bbl,1.8
269511,37,16056,1556552542,1523203,Water Hauling,1555546991,bill_bbls,140
269511,37,16056,1556552542,1506213,Water Hauling,1555000567,bill_type,1
269511,37,16056,1556552542,1503504,Water Hauling,1554918594,truck,3242
269511,37,16056,1556552542,1523101,Flowback,1555544514,bill_type,1
269511,37,16056,1556552542,1523123,Water Hauling,1555544909,bill_type,1
269511,37,16056,1556552542,1509641,Water Hauling,1555090281,truck,3242
269511,37,16056,1556552542,1503242,Flowback,1554915671,truck,3242
269511,37,16056,1556552542,1506302,Water Hauling,1555001495,truck,3243
269511,37,16056,1556552542,1503136,Flowback,1554915013,price_per_bbl,1.8
269511,37,16056,1556552542,1523126,Flowback,1555544947,truck,3242
269511,37,16056,1556552542,1503598,Water Hauling,1554919656,bill_type,1
269511,37,16056,1556552542,1506263,Water Hauling,1555001066,price_per_bbl,1.8
269511,37,16056,1556552542,1523119,Water Hauling,1555544815,price_per_bbl,1.8
269511,37,16056,1556552542,1503490,Water Hauling,1554918464,bill_hours,1.5
269511,37,16056,1556552542,1509634,Water Hauling,1555090189,bill_type,1
269511,37,16056,1556552542,1506259,Water Hauling,1555001029,truck,3242
269511,37,16056,1556552542,1503242,Flowback,1554915671,bill_bbls,140
269511,37,16056,1556552542,1503598,Water Hauling,1554919656,bill_bbls,140
269511,37,16056,1556552542,1503706,Water Hauling,1554920285,bill_hours,2.5
269511,37,16056,1556552542,1506214,Water Hauling,1555000567,bill_bbls,140
269511,37,16056,1556552542,1506286,Water Hauling,1555001343,bill_hours,3.5
269511,37,16056,1556552542,1503215,Flowback,1554915529,job_description,1772
269511,37,16056,1556552542,1503623,Water Hauling,1554919793,price_per_bbl,1.8
269511,37,16056,1556552542,1523155,Water Hauling,1555545488,bill_hours,1.25
269511,37,16056,1556552542,1523123,Water Hauling,1555544909,bill_bbls,140
269511,37,16056,1556552542,1506302,Water Hauling,1555001495,bill_type,1
269511,37,16056,1556552542,1523096,Flowback,1555544450,job_description,1772
269511,37,16056,1556552542,1523164,Water Hauling,1555545676,truck,3242
269511,37,16056,1556552542,1503136,Flowback,1554915013,bill_hours,1
269511,37,16056,1556552542,1523107,Flowback,1555544611,price_per_bbl,1.8
269511,37,16056,1556552542,1523107,Flowback,1555544611,bill_bbls,140
269511,37,16056,1556552542,1503215,Flowback,1554915529,bill_type,1
269511,37,16056,1556552542,1509634,Water Hauling,1555090189,bill_bbls,140
269511,37,16056,1556552542,1503788,Water Hauling,1554920912,bill_type,1
269511,37,16056,1556552542,1509603,Water Hauling,1555089702,price_per_bbl,1.8
269511,37,16056,1556552542,1506214,Water Hauling,1555000567,bill_type,1
269511,37,16056,1556552542,1503490,Water Hauling,1554918464,truck,3242
269511,37,16056,1556552542,1523096,Flowback,1555544450,bill_type,1
269511,37,16056,1556552542,1523119,Water Hauling,1555544815,bill_type,1
269511,37,16056,1556552542,1509634,Water Hauling,1555090189,truck,3242
269511,37,16056,1556552542,1503215,Flowback,1554915529,truck,3242
269511,37,16056,1556552542,1506297,Water Hauling,1555001435,truck,3243
269511,37,16056,1556552542,1503788,Water Hauling,1554920912,bill_bbls,140
269511,37,16056,1556552542,1503544,Water Hauling,1554919051,bill_hours,3.25
269511,37,16056,1556552542,1503098,Flowback,1554914783,price_per_bbl,1.8
269511,37,16056,1556552542,1523120,Flowback,1555544855,truck,3242
269511,37,16056,1556552542,1506302,Water Hauling,1555001495,bill_bbls,140
269511,37,16056,1556552542,1503575,Water Hauling,1554919425,bill_type,1
269511,37,16056,1556552542,1506302,Water Hauling,1555001495,price_per_bbl,1.8
269511,37,16056,1556552542,1523113,Water Hauling,1555544672,price_per_bbl,1.8
269511,37,16056,1556552542,1509631,Water Hauling,1555090150,bill_type,1
269511,37,16056,1556552542,1506252,Water Hauling,1555000923,truck,3242
269511,37,16056,1556552542,1503215,Flowback,1554915529,bill_bbls,140
269511,37,16056,1556552542,1503575,Water Hauling,1554919425,bill_bbls,140
269511,37,16056,1556552542,1503575,Water Hauling,1554919425,bill_hours,2.5
269511,37,16056,1556552542,1506205,Water Hauling,1555000424,bill_bbls,140
269511,37,16056,1556552542,1506237,Water Hauling,1555000799,bill_hours,3.5
269511,37,16056,1556552542,1503195,Flowback,1554915384,job_description,1772
269511,37,16056,1556552542,1503598,Water Hauling,1554919656,price_per_bbl,1.8
269511,37,16056,1556552542,1523137,Water Hauling,1555545132,bill_hours,1.25
269511,37,16056,1556552542,1523119,Water Hauling,1555544815,bill_bbls,140
269511,37,16056,1556552542,1506297,Water Hauling,1555001435,bill_type,1
269511,37,16056,1556552542,1523090,Flowback,1555544344,job_description,1772
269511,37,16056,1556552542,1523126,Flowback,1555544947,bill_hours,0
269511,37,16056,1556552542,1523155,Water Hauling,1555545488,truck,3242
269511,37,16056,1556552542,1523101,Flowback,1555544514,price_per_bbl,1.8
269511,37,16056,1556552542,1523101,Flowback,1555544514,bill_bbls,140
269511,37,16056,1556552542,1503195,Flowback,1554915384,bill_type,1
269511,37,16056,1556552542,1509631,Water Hauling,1555090150,bill_bbls,140
269511,37,16056,1556552542,1506286,Water Hauling,1555001343,price_per_bbl,1.8
269511,37,16056,1556552542,1506205,Water Hauling,1555000424,bill_type,1
269511,37,16056,1556552542,1503476,Water Hauling,1554918301,truck,3242
269511,37,16056,1556552542,1523090,Flowback,1555544344,bill_type,1
269511,37,16056,1556552542,1523113,Water Hauling,1555544672,bill_type,1
269511,37,16056,1556552542,1509631,Water Hauling,1555090150,truck,3242
269511,37,16056,1556552542,1523164,Water Hauling,1555545676,bill_hours,1.75
269511,37,16056,1556552542,1503195,Flowback,1554915384,truck,3242
269511,37,16056,1556552542,1506278,Water Hauling,1555001292,truck,3243
269511,37,16056,1556552542,1523114,Flowback,1555544709,truck,3242
269511,37,16056,1556552542,1506286,Water Hauling,1555001343,bill_bbls,140
269511,37,16056,1556552542,1503562,Water Hauling,1554919216,bill_type,1
269511,37,16056,1556552542,1506252,Water Hauling,1555000923,price_per_bbl,1.8
269511,37,16056,1556552542,1523203,Water Hauling,1555546991,bill_hours,2.25
269511,37,16056,1556552542,1509591,Water Hauling,1555089473,price_per_bbl,1.8
269511,37,16056,1556552542,1509624,Water Hauling,1555089982,bill_type,1
269511,37,16056,1556552542,1506246,Water Hauling,1555000878,truck,3242
269511,37,16056,1556552542,1503195,Flowback,1554915384,bill_bbls,140
269511,37,16056,1556552542,1503562,Water Hauling,1554919216,bill_bbls,140
269511,37,16056,1556552542,1503518,Water Hauling,1554918720,bill_hours,2.5
269511,37,16056,1556552542,1503170,Flowback,1554915238,job_description,1772
269511,37,16056,1556552542,1503575,Water Hauling,1554919425,price_per_bbl,1.8
269511,37,16056,1556552542,1523119,Water Hauling,1555544815,bill_hours,1.25
269511,37,16056,1556552542,1523113,Water Hauling,1555544672,bill_bbls,140
269511,37,16056,1556552542,1506286,Water Hauling,1555001343,bill_type,1
269511,37,16056,1556552542,1523078,Flowback,1555544194,job_description,1772
269511,37,16056,1556552542,1523145,Water Hauling,1555545324,truck,3242
269511,37,16056,1556552542,1523096,Flowback,1555544450,price_per_bbl,1.8
269511,37,16056,1556552542,1523096,Flowback,1555544450,bill_bbls,140
269511,37,16056,1556552542,1503170,Flowback,1554915238,bill_type,1
269511,37,16056,1556552542,1509624,Water Hauling,1555089982,bill_bbls,140
269511,37,16056,1556552542,1503461,Water Hauling,1554918137,bill_hours,2.75
269511,37,16056,1556552542,1503768,Water Hauling,1554920808,bill_type,1
269511,37,16056,1556552542,1506205,Water Hauling,1555000424,price_per_bbl,1.8
269511,37,16056,1556552542,1503461,Water Hauling,1554918137,truck,3242
269511,37,16056,1556552542,1523078,Flowback,1555544194,bill_type,1
269511,37,16056,1556552542,1509624,Water Hauling,1555089982,truck,3242
269511,37,16056,1556552542,1506246,Water Hauling,1555000878,bill_hours,1.75
269511,37,16056,1556552542,1503170,Flowback,1554915238,truck,3242
269511,37,16056,1556552542,1503768,Water Hauling,1554920808,bill_bbls,140
269511,37,16056,1556552542,1523145,Water Hauling,1555545324,bill_hours,2.5
269511,37,16056,1556552542,1523107,Flowback,1555544611,truck,3242
269511,37,16056,1556552542,1523123,Water Hauling,1555544909,bill_hours,1
269511,37,16056,1556552542,1506278,Water Hauling,1555001292,bill_bbls,140
269511,37,16056,1556552542,1523130,Flowback,1555545038,bill_hours,2.75
269511,37,16056,1556552542,1503544,Water Hauling,1554919051,bill_type,1
269511,37,16056,1556552542,1506237,Water Hauling,1555000799,price_per_bbl,1.8
269511,37,16056,1556552542,1509611,Water Hauling,1555089815,price_per_bbl,1.8
269511,37,16056,1556552542,1509621,Water Hauling,1555089941,bill_type,1
269511,37,16056,1556552542,1506237,Water Hauling,1555000799,truck,3242
269511,37,16056,1556552542,1503170,Flowback,1554915238,bill_bbls,140
269511,37,16056,1556552542,1503544,Water Hauling,1554919051,bill_bbls,140
269511,37,16056,1556552542,1503136,Flowback,1554915013,job_description,1772
269511,37,16056,1556552542,1503562,Water Hauling,1554919216,price_per_bbl,1.8
269511,37,16056,1556552542,1523113,Water Hauling,1555544672,bill_hours,1.25
269511,37,16056,1556552542,1509591,Water Hauling,1555089473,bill_hours,2.25
269511,37,16056,1556552542,1506278,Water Hauling,1555001292,bill_type,1
269511,37,16056,1556552542,1503706,Water Hauling,1554920285,truck,3242
269511,37,16056,1556552542,1506302,Water Hauling,1555001495,bill_hours,3
269511,37,16056,1556552542,1523203,Water Hauling,1555546991,bill_type,1
269511,37,16056,1556552542,1523137,Water Hauling,1555545132,truck,3242
269511,37,16056,1556552542,1523090,Flowback,1555544344,price_per_bbl,1.8
269511,37,16056,1556552542,1503215,Flowback,1554915529,bill_hours,1.25
269511,37,16056,1556552542,1523090,Flowback,1555544344,bill_bbls,140
269511,37,16056,1556552542,1503136,Flowback,1554915013,bill_type,1
269511,37,16056,1556552542,1509621,Water Hauling,1555089941,bill_bbls,140
269511,37,16056,1556552542,1506226,Water Hauling,1555000667,price_per_bbl,1.8
269511,37,16056,1556552542,1503450,Water Hauling,1554917977,truck,3242
269511,37,16056,1556552542,1523171,Water Hauling,1555545781,price_per_bbl,1.8
269511,37,16056,1556552542,1503806,Water Hauling,1554921008,bill_hours,1.5
269511,37,16056,1556552542,1509621,Water Hauling,1555089941,truck,3242
269511,37,16056,1556552542,1503136,Flowback,1554915013,truck,3242
269511,37,16056,1556552542,1503806,Water Hauling,1554921008,truck,3243
269511,37,16056,1556552542,1523101,Flowback,1555544514,truck,3242
269511,37,16056,1556552542,1503476,Water Hauling,1554918301,bill_hours,1
269511,37,16056,1556552542,1506263,Water Hauling,1555001066,bill_bbls,140
269511,37,16056,1556552542,1523107,Flowback,1555544611,bill_hours,2.75
269511,37,16056,1556552542,1503518,Water Hauling,1554918720,bill_type,1
269511,37,16056,1556552542,1503450,Water Hauling,1554917977,price_per_bbl,1.8
269510,37,217,1556552539,1516519,Water Hauling,1555423396,price_per_bbl,1.55
269510,37,217,1556552539,1516519,Water Hauling,1555423396,bill_type,1
269510,37,217,1556552539,1516519,Water Hauling,1555423396,bill_bbls,140
269510,37,217,1556552539,1516519,Water Hauling,1555423396,truck,3241
269510,37,217,1556552539,1516519,Water Hauling,1555423396,job_description,
269510,37,217,1556552539,1516519,Water Hauling,1555423396,price_per_hour,1.55
269510,37,217,1556552539,1516519,Water Hauling,1555423396,bill_hours,3
269509,37,651,1556552536,1516514,Water Hauling,1555423259,bill_hours,2
269509,37,651,1556552536,1516210,Water Hauling,1555405206,price_per_bbl,1.55
269509,37,651,1556552536,1516210,Water Hauling,1555405206,bill_hours,2.5
269509,37,651,1556552536,1516514,Water Hauling,1555423259,price_per_bbl,1.55
269509,37,651,1556552536,1516514,Water Hauling,1555423259,bill_type,1
269509,37,651,1556552536,1508271,Water Hauling,1555022589,price_per_bbl,1.55
269509,37,651,1556552536,1516514,Water Hauling,1555423259,bill_bbls,140
269509,37,651,1556552536,1516210,Water Hauling,1555405206,bill_type,1
269509,37,651,1556552536,1516514,Water Hauling,1555423259,truck,3241
269509,37,651,1556552536,1516210,Water Hauling,1555405206,bill_bbls,140
269509,37,651,1556552536,1516210,Water Hauling,1555405206,job_description,
269509,37,651,1556552536,1516210,Water Hauling,1555405206,truck,3241
269509,37,651,1556552536,1516514,Water Hauling,1555423259,job_description,
269509,37,651,1556552536,1508271,Water Hauling,1555022589,bill_hours,3.5
269509,37,651,1556552536,1508271,Water Hauling,1555022589,bill_type,1
269509,37,651,1556552536,1508271,Water Hauling,1555022589,truck,3241
269509,37,651,1556552536,1516210,Water Hauling,1555405206,price_per_hour,1.55
269509,37,651,1556552536,1508271,Water Hauling,1555022589,bill_bbls,140
269509,37,651,1556552536,1508271,Water Hauling,1555022589,job_description,
269509,37,651,1556552536,1516514,Water Hauling,1555423259,price_per_hour,1.55
269509,37,651,1556552536,1508271,Water Hauling,1555022589,price_per_hour,1.55
269508,37,434,1556552534,1521741,Water Hauling,1555525086,bill_bbls,140
269508,37,434,1556552534,1521741,Water Hauling,1555525086,bill_hours,2.5
